condition_str,subj_id,num,type,error,correctmove,latency,omit,oreas,timesincelast,direction,destination,last_distractor_offset,time_since_last_distractor
AD,TM,87.0,1.0,1.0,0.0,84.0,1.0,7.0,1156.0,218.0,1128.0,-500.0,1201.0
AD,TM,88.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-218.0,1192.0,0.0,0.0
AD,TM,89.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-172.0,1020.0,0.0,0.0
AD,TM,90.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-193.0,935.0,0.0,0.0
AD,TM,91.0,0.0,0.0,1.0,35.0,0.0,0.0,230.0,-679.0,341.0,0.0,0.0
AD,TM,92.0,0.0,0.0,1.0,0.0,1.0,16.0,1034.0,516.0,857.0,0.0,0.0
AD,TM,93.0,1.0,0.0,1.0,296.0,0.0,0.0,150.0,-144.0,791.0,78.0,150.0
AD,TM,94.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-491.0,366.0,0.0,0.0
AD,TM,95.0,0.0,0.0,1.0,1261.0,1.0,15.0,1359.0,-26.0,340.0,0.0,0.0
AD,TM,96.0,0.0,0.0,-1.0,0.0,1.0,3.0,0.0,464.0,804.0,0.0,0.0
AD,TM,97.0,1.0,0.0,1.0,306.0,0.0,0.0,399.0,-261.0,530.0,-13.0,399.0
AD,TM,98.0,0.0,0.0,1.0,145.0,0.0,0.0,155.0,611.0,1415.0,0.0,0.0
AD,TM,99.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-247.0,1168.0,0.0,0.0
AD,TM,100.0,0.0,0.0,1.0,0.0,1.0,16.0,820.0,-952.0,216.0,0.0,0.0
AD,TM,101.0,1.0,0.0,1.0,380.0,0.0,0.0,50.0,377.0,907.0,314.0,50.0
AD,TM,102.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,372.0,1279.0,0.0,0.0
AD,TM,103.0,0.0,0.0,1.0,226.0,0.0,0.0,160.0,309.0,525.0,0.0,0.0
AD,TM,104.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,365.0,890.0,0.0,0.0
AD,TM,105.0,1.0,0.0,1.0,420.0,0.0,0.0,575.0,26.0,1305.0,389.0,575.0
AD,TM,106.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,349.0,1239.0,0.0,0.0
AD,TM,107.0,0.0,0.0,1.0,0.0,1.0,16.0,524.0,272.0,1511.0,0.0,0.0
AD,TM,108.0,1.0,0.0,1.0,315.0,0.0,0.0,426.0,-298.0,1007.0,-206.0,426.0
AD,TM,109.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-770.0,741.0,0.0,0.0
AD,TM,110.0,1.0,0.0,1.0,311.0,0.0,0.0,690.0,373.0,1380.0,266.0,690.0
AD,TM,111.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,627.0,1368.0,0.0,0.0
AD,TM,112.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,220.0,1588.0,0.0,0.0
AD,TM,113.0,1.0,0.0,1.0,291.0,0.0,0.0,544.0,-458.0,922.0,-208.0,544.0
AD,TM,114.0,0.0,0.0,1.0,219.0,0.0,0.0,50.0,-64.0,1524.0,0.0,0.0
AD,TM,115.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,204.0,1728.0,0.0,0.0
AD,TM,116.0,1.0,0.0,1.0,281.0,0.0,0.0,655.0,80.0,1002.0,-806.0,655.0
AD,TM,117.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-300.0,1428.0,0.0,0.0
AD,TM,118.0,0.0,0.0,1.0,1650.0,1.0,15.0,990.0,236.0,1664.0,0.0,0.0
AD,TM,119.0,0.0,0.0,1.0,759.0,1.0,15.0,891.0,-378.0,1286.0,0.0,0.0
AD,TM,120.0,1.0,0.0,1.0,350.0,0.0,0.0,414.0,361.0,1363.0,-284.0,414.0
AD,TM,121.0,0.0,0.0,1.0,255.0,0.0,0.0,90.0,-55.0,1231.0,0.0,0.0
AD,TM,122.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-406.0,957.0,0.0,0.0
AD,TM,123.0,0.0,0.0,1.0,221.0,0.0,0.0,85.0,-9.0,1222.0,0.0,0.0
AD,TM,124.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-630.0,592.0,0.0,0.0
AD,TM,125.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-352.0,605.0,0.0,0.0
AD,TM,126.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-129.0,476.0,0.0,0.0
AD,TM,127.0,0.0,0.0,1.0,129.0,0.0,0.0,206.0,58.0,650.0,0.0,0.0
AD,TM,128.0,0.0,1.0,0.0,176.0,0.0,0.0,1049.0,68.0,718.0,0.0,0.0
AD,TM,129.0,0.0,0.0,1.0,564.0,0.0,0.0,866.0,132.0,850.0,0.0,0.0
AD,TM,130.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,360.0,1210.0,0.0,0.0
AD,TM,131.0,0.0,0.0,1.0,0.0,1.0,16.0,1115.0,-119.0,1091.0,0.0,0.0
AD,TM,132.0,1.0,0.0,1.0,316.0,0.0,0.0,65.0,118.0,594.0,-615.0,65.0
AD,TM,133.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-866.0,225.0,0.0,0.0
AD,TM,134.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-398.0,196.0,0.0,0.0
AD,TM,135.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,794.0,1019.0,0.0,0.0
AD,TM,136.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-474.0,545.0,0.0,0.0
AD,TM,137.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,288.0,484.0,0.0,0.0
AD,TM,138.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,461.0,1006.0,0.0,0.0
AD,TM,139.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,351.0,835.0,0.0,0.0
AD,TM,140.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-504.0,502.0,0.0,0.0
AD,TM,141.0,0.0,1.0,0.0,776.0,1.0,15.0,840.0,187.0,689.0,0.0,0.0
AD,TM,142.0,0.0,0.0,1.0,0.0,1.0,16.0,460.0,806.0,1495.0,0.0,0.0
AD,TM,143.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-374.0,461.0,0.0,0.0
AD,TM,144.0,1.0,1.0,0.0,145.0,0.0,0.0,1335.0,454.0,915.0,-1034.0,1740.0
AD,TM,145.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,-206.0,1289.0,0.0,0.0
AD,TM,146.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-742.0,547.0,0.0,0.0
AD,TM,147.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,1154.0,1701.0,0.0,0.0
AD,TM,148.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-274.0,641.0,0.0,0.0
AD,TM,149.0,0.0,0.0,1.0,19.0,0.0,0.0,110.0,-900.0,801.0,0.0,0.0
AD,TM,150.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,135.0,936.0,0.0,0.0
AD,TM,151.0,0.0,1.0,0.0,251.0,0.0,0.0,839.0,507.0,1443.0,0.0,0.0
AD,TM,152.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-901.0,542.0,0.0,0.0
AD,TM,153.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-177.0,464.0,0.0,0.0
AD,TM,154.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-115.0,427.0,0.0,0.0
AD,TM,155.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,253.0,717.0,0.0,0.0
AD,TM,156.0,0.0,0.0,1.0,896.0,1.0,15.0,1594.0,1183.0,1610.0,0.0,0.0
AD,TM,157.0,0.0,0.0,1.0,0.0,1.0,16.0,565.0,-197.0,1413.0,0.0,0.0
AD,TM,158.0,1.0,0.0,1.0,255.0,0.0,0.0,51.0,-186.0,531.0,-696.0,51.0
AD,TM,159.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,-1132.0,281.0,0.0,0.0
AD,TM,160.0,0.0,1.0,0.0,235.0,0.0,0.0,765.0,666.0,947.0,0.0,0.0
AD,TM,161.0,1.0,0.0,1.0,340.0,0.0,0.0,985.0,-236.0,295.0,-416.0,985.0
AD,TM,162.0,0.0,0.0,1.0,105.0,0.0,0.0,235.0,104.0,1051.0,0.0,0.0
AD,TM,163.0,0.0,0.0,1.0,151.0,0.0,0.0,790.0,198.0,1249.0,0.0,0.0
AD,TM,164.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,102.0,397.0,0.0,0.0
AD,TM,165.0,0.0,0.0,1.0,35.0,0.0,0.0,175.0,-740.0,509.0,0.0,0.0
AD,TM,166.0,1.0,0.0,1.0,251.0,0.0,0.0,880.0,257.0,654.0,-112.0,880.0
AD,TM,167.0,0.0,0.0,1.0,190.0,0.0,0.0,51.0,15.0,524.0,0.0,0.0
AD,TM,168.0,1.0,0.0,1.0,246.0,0.0,0.0,1394.0,-437.0,217.0,130.0,1394.0
AD,TM,169.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,268.0,792.0,0.0,0.0
AD,TM,170.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,203.0,420.0,0.0,0.0
AD,TM,171.0,0.0,0.0,1.0,40.0,0.0,0.0,291.0,-408.0,384.0,0.0,0.0
AD,TM,172.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,638.0,1022.0,0.0,0.0
AD,TM,173.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,348.0,768.0,0.0,0.0
AD,TM,174.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,521.0,1543.0,0.0,0.0
AD,TM,175.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,73.0,841.0,0.0,0.0
AD,TM,176.0,0.0,1.0,0.0,150.0,0.0,0.0,71.0,-1186.0,357.0,0.0,0.0
AD,TM,177.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,1371.0,1728.0,0.0,0.0
AD,TM,178.0,0.0,0.0,1.0,235.0,1.0,19.0,570.0,-180.0,1548.0,0.0,0.0
AD,TM,179.0,1.0,0.0,1.0,230.0,0.0,0.0,5.0,-286.0,555.0,-707.0,5.0
AD,TM,180.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-824.0,724.0,0.0,0.0
AD,TM,181.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,136.0,691.0,0.0,0.0
AD,LS,2.0,0.0,0.0,1.0,0.0,1.0,16.0,1095.0,1352.0,1728.0,0.0,0.0
AD,LS,3.0,1.0,0.0,1.0,439.0,0.0,0.0,990.0,-28.0,932.0,-768.0,990.0
AD,LS,4.0,0.0,0.0,1.0,826.0,1.0,15.0,1170.0,-1263.0,465.0,0.0,0.0
AD,LS,5.0,1.0,0.0,1.0,300.0,0.0,0.0,526.0,213.0,1145.0,467.0,526.0
AD,LS,6.0,0.0,0.0,1.0,290.0,1.0,19.0,5.0,-131.0,334.0,0.0,0.0
AD,LS,7.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,71.0,405.0,0.0,0.0
AD,LS,8.0,1.0,0.0,1.0,256.0,0.0,0.0,550.0,-375.0,770.0,740.0,550.0
AD,LS,9.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,730.0,1135.0,0.0,0.0
AD,LS,10.0,0.0,0.0,-1.0,0.0,1.0,3.0,0.0,-379.0,756.0,0.0,0.0
AD,LS,11.0,0.0,0.0,1.0,0.0,1.0,16.0,1000.0,-391.0,365.0,0.0,0.0
AD,LS,12.0,1.0,0.0,1.0,260.0,0.0,0.0,671.0,287.0,1057.0,405.0,671.0
AD,LS,13.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,43.0,408.0,0.0,0.0
AD,LS,14.0,1.0,0.0,1.0,261.0,0.0,0.0,1481.0,372.0,1429.0,649.0,1481.0
AD,LS,15.0,0.0,0.0,1.0,146.0,0.0,0.0,119.0,150.0,558.0,0.0,0.0
AD,LS,16.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,994.0,1552.0,0.0,0.0
AD,LS,17.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,273.0,1702.0,0.0,0.0
AD,LS,18.0,0.0,0.0,1.0,140.0,0.0,0.0,286.0,-92.0,1460.0,0.0,0.0
AD,LS,19.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-75.0,1385.0,0.0,0.0
AD,LS,20.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-409.0,1293.0,0.0,0.0
AD,LS,21.0,0.0,0.0,1.0,25.0,0.0,0.0,334.0,-876.0,509.0,0.0,0.0
AD,LS,22.0,0.0,0.0,1.0,550.0,0.0,0.0,645.0,199.0,708.0,0.0,0.0
AD,LS,23.0,1.0,0.0,1.0,250.0,0.0,0.0,300.0,293.0,1586.0,585.0,300.0
AD,LS,24.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-15.0,693.0,0.0,0.0
AD,LS,25.0,1.0,0.0,-1.0,0.0,1.0,3.0,0.0,-8.0,1578.0,893.0,806.0
AD,LS,26.0,0.0,0.0,1.0,1694.0,1.0,15.0,525.0,11.0,704.0,0.0,0.0
AD,LS,27.0,0.0,0.0,1.0,1171.0,1.0,15.0,539.0,158.0,862.0,0.0,0.0
AD,LS,28.0,0.0,0.0,1.0,0.0,1.0,16.0,511.0,-71.0,791.0,0.0,0.0
AD,LS,29.0,1.0,0.0,1.0,440.0,0.0,0.0,205.0,62.0,1640.0,787.0,205.0
AD,LS,30.0,0.0,0.0,1.0,2175.0,1.0,15.0,1825.0,58.0,849.0,0.0,0.0
AD,LS,31.0,0.0,0.0,1.0,1170.0,1.0,15.0,999.0,202.0,1051.0,0.0,0.0
AD,LS,32.0,1.0,1.0,0.0,489.0,0.0,0.0,681.0,-107.0,1533.0,589.0,681.0
AD,LS,33.0,0.0,0.0,1.0,240.0,0.0,0.0,165.0,675.0,1726.0,0.0,0.0
AD,LS,34.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-95.0,1438.0,0.0,0.0
AD,LS,35.0,0.0,0.0,1.0,3206.0,1.0,15.0,1155.0,-1128.0,598.0,0.0,0.0
AD,LS,36.0,0.0,0.0,1.0,1850.0,1.0,15.0,1355.0,336.0,934.0,0.0,0.0
AD,LS,37.0,0.0,0.0,1.0,731.0,1.0,15.0,1120.0,338.0,1272.0,0.0,0.0
AD,LS,38.0,1.0,0.0,1.0,240.0,0.0,0.0,490.0,175.0,1613.0,166.0,490.0
AD,LS,39.0,0.0,0.0,1.0,185.0,0.0,0.0,56.0,-307.0,965.0,0.0,0.0
AD,LS,40.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-123.0,842.0,0.0,0.0
AD,LS,41.0,0.0,0.0,1.0,1394.0,0.0,0.0,690.0,602.0,1444.0,0.0,0.0
AD,LS,42.0,1.0,0.0,1.0,300.0,0.0,0.0,1105.0,-263.0,1350.0,169.0,1105.0
AD,LS,43.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-55.0,1389.0,0.0,0.0
AD,LS,44.0,0.0,0.0,-1.0,0.0,1.0,4.0,0.0,-324.0,1065.0,0.0,0.0
AD,LS,45.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-417.0,933.0,0.0,0.0
AD,LS,46.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-823.0,242.0,0.0,0.0
AD,LS,47.0,0.0,1.0,0.0,231.0,0.0,0.0,721.0,531.0,773.0,0.0,0.0
AD,LS,48.0,0.0,1.0,0.0,306.0,0.0,0.0,1494.0,741.0,1514.0,0.0,0.0
AD,LS,49.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-33.0,900.0,0.0,0.0
AD,LS,50.0,0.0,0.0,1.0,0.0,1.0,16.0,1020.0,-880.0,634.0,0.0,0.0
AD,LS,51.0,1.0,0.0,1.0,275.0,0.0,0.0,476.0,389.0,1289.0,266.0,476.0
AD,LS,52.0,0.0,0.0,1.0,135.0,0.0,0.0,915.0,360.0,994.0,0.0,0.0
AD,LS,53.0,0.0,0.0,1.0,0.0,1.0,16.0,829.0,-622.0,372.0,0.0,0.0
AD,LS,54.0,1.0,0.0,1.0,285.0,0.0,0.0,266.0,114.0,1403.0,917.0,266.0
AD,LS,55.0,0.0,0.0,1.0,0.0,1.0,16.0,894.0,96.0,468.0,0.0,0.0
AD,LS,56.0,1.0,0.0,1.0,230.0,0.0,0.0,1201.0,-80.0,1323.0,935.0,1201.0
AD,LS,57.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,1196.0,1664.0,0.0,0.0
AD,LS,58.0,1.0,0.0,1.0,270.0,0.0,0.0,1156.0,-312.0,1011.0,-341.0,1156.0
AD,LS,59.0,0.0,0.0,1.0,220.0,0.0,0.0,45.0,-523.0,1141.0,0.0,0.0
AD,LS,60.0,1.0,0.0,1.0,260.0,0.0,0.0,1045.0,332.0,1343.0,-130.0,1045.0
AD,LS,61.0,0.0,0.0,1.0,651.0,0.0,0.0,820.0,-471.0,670.0,0.0,0.0
AD,LS,62.0,0.0,0.0,1.0,1685.0,1.0,15.0,820.0,-270.0,400.0,0.0,0.0
AD,LS,63.0,0.0,0.0,1.0,951.0,1.0,15.0,739.0,108.0,508.0,0.0,0.0
AD,LS,64.0,1.0,0.0,1.0,291.0,0.0,0.0,656.0,-97.0,1246.0,835.0,656.0
AD,LS,65.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,750.0,1258.0,0.0,0.0
AD,LS,66.0,0.0,0.0,1.0,2219.0,1.0,15.0,1190.0,233.0,1491.0,0.0,0.0
AD,LS,67.0,1.0,0.0,1.0,259.0,0.0,0.0,1944.0,-187.0,1059.0,-245.0,1944.0
AD,LS,68.0,0.0,0.0,1.0,184.0,0.0,0.0,76.0,-842.0,649.0,0.0,0.0
AD,LS,69.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-307.0,342.0,0.0,0.0
AD,LS,70.0,0.0,0.0,1.0,0.0,1.0,16.0,480.0,270.0,612.0,0.0,0.0
AD,LS,71.0,1.0,0.0,1.0,261.0,0.0,0.0,71.0,295.0,1354.0,447.0,71.0
AD,LS,72.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,361.0,973.0,0.0,0.0
AD,LS,73.0,0.0,0.0,1.0,275.0,0.0,0.0,495.0,599.0,1572.0,0.0,0.0
AD,LS,74.0,1.0,1.0,0.0,215.0,0.0,0.0,55.0,-249.0,1105.0,-218.0,55.0
AD,LS,75.0,0.0,0.0,1.0,1396.0,1.0,15.0,899.0,-1167.0,405.0,0.0,0.0
AD,LS,76.0,0.0,0.0,1.0,921.0,1.0,15.0,500.0,1063.0,1468.0,0.0,0.0
AD,LS,77.0,1.0,0.0,1.0,306.0,0.0,0.0,590.0,-79.0,1026.0,-363.0,590.0
AD,LS,78.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,-749.0,719.0,0.0,0.0
AD,LS,79.0,0.0,0.0,1.0,0.0,1.0,16.0,556.0,817.0,1536.0,0.0,0.0
AD,LS,80.0,1.0,0.0,1.0,261.0,0.0,0.0,585.0,94.0,1120.0,-510.0,585.0
AD,LS,81.0,0.0,0.0,1.0,700.0,1.0,15.0,999.0,-1182.0,354.0,0.0,0.0
AD,LS,82.0,1.0,0.0,1.0,255.0,0.0,0.0,425.0,65.0,1185.0,766.0,425.0
AD,LS,83.0,0.0,0.0,1.0,165.0,0.0,0.0,90.0,1278.0,1632.0,0.0,0.0
AD,LS,84.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-200.0,1432.0,0.0,0.0
AD,LS,85.0,0.0,0.0,1.0,2920.0,1.0,15.0,819.0,-181.0,1251.0,0.0,0.0
AD,LS,86.0,0.0,0.0,1.0,2375.0,1.0,15.0,541.0,-921.0,330.0,0.0,0.0
AD,LS,87.0,0.0,0.0,1.0,1684.0,1.0,15.0,699.0,398.0,728.0,0.0,0.0
AD,LS,88.0,0.0,0.0,1.0,960.0,1.0,15.0,720.0,385.0,1113.0,0.0,0.0
AD,LS,89.0,1.0,0.0,1.0,339.0,0.0,0.0,626.0,344.0,1529.0,72.0,626.0
AD,LS,90.0,0.0,0.0,1.0,164.0,0.0,0.0,170.0,-8.0,1105.0,0.0,0.0
AD,LS,91.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-138.0,967.0,0.0,0.0
AD,LS,92.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-229.0,1300.0,0.0,0.0
AD,LS,93.0,0.0,0.0,1.0,576.0,1.0,15.0,839.0,606.0,1573.0,0.0,0.0
AD,LS,94.0,1.0,0.0,1.0,286.0,0.0,0.0,290.0,161.0,1461.0,-273.0,290.0
AD,LS,95.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,-141.0,1432.0,0.0,0.0
AD,LS,96.0,0.0,1.0,0.0,196.0,0.0,0.0,594.0,-477.0,955.0,0.0,0.0
AD,LS,97.0,0.0,0.0,1.0,0.0,1.0,16.0,585.0,-142.0,813.0,0.0,0.0
AD,LS,98.0,1.0,0.0,1.0,265.0,0.0,0.0,96.0,104.0,1565.0,648.0,96.0
AD,LS,99.0,0.0,0.0,1.0,1731.0,1.0,15.0,969.0,424.0,1237.0,0.0,0.0
AD,LS,100.0,0.0,0.0,1.0,1051.0,1.0,15.0,680.0,-501.0,736.0,0.0,0.0
AD,LS,101.0,1.0,0.0,-1.0,0.0,1.0,3.0,0.0,7.0,1572.0,829.0,706.0
AD,LS,102.0,0.0,0.0,1.0,55.0,0.0,0.0,285.0,647.0,1383.0,0.0,0.0
AD,LS,103.0,0.0,0.0,1.0,667.0,0.0,0.0,640.0,-526.0,857.0,0.0,0.0
AD,LS,104.0,1.0,0.0,1.0,292.0,0.0,0.0,379.0,-234.0,1338.0,715.0,379.0
AD,LS,105.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-329.0,528.0,0.0,0.0
AD,LS,106.0,0.0,0.0,1.0,2811.0,1.0,15.0,590.0,-93.0,435.0,0.0,0.0
AD,LS,107.0,0.0,0.0,1.0,2225.0,1.0,15.0,566.0,142.0,577.0,0.0,0.0
AD,LS,108.0,0.0,0.0,1.0,1370.0,1.0,15.0,869.0,113.0,690.0,0.0,0.0
AD,LS,109.0,0.0,0.0,1.0,791.0,0.0,0.0,580.0,430.0,1120.0,0.0,0.0
AD,LS,110.0,1.0,0.0,1.0,329.0,0.0,0.0,460.0,-452.0,886.0,218.0,460.0
AD,LS,111.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,68.0,1188.0,0.0,0.0
AD,LS,112.0,1.0,0.0,1.0,260.0,0.0,0.0,670.0,-254.0,632.0,-302.0,670.0
AD,LS,113.0,0.0,0.0,1.0,75.0,0.0,0.0,185.0,-475.0,713.0,0.0,0.0
AD,LS,114.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-190.0,523.0,0.0,0.0
AD,LS,115.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-104.0,528.0,0.0,0.0
AD,LS,116.0,1.0,0.0,1.0,329.0,0.0,0.0,1160.0,-49.0,479.0,5.0,1430.0
AD,LS,117.0,0.0,0.0,1.0,0.0,1.0,16.0,640.0,356.0,879.0,0.0,0.0
AD,LS,118.0,1.0,0.0,1.0,250.0,0.0,0.0,375.0,175.0,654.0,-400.0,375.0
AD,LS,119.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,267.0,1146.0,0.0,0.0
AD,LS,120.0,0.0,0.0,1.0,785.0,1.0,15.0,640.0,351.0,1497.0,0.0,0.0
AD,LS,121.0,1.0,0.0,1.0,264.0,0.0,0.0,520.0,-310.0,344.0,-843.0,520.0
AD,LS,122.0,0.0,0.0,1.0,210.0,0.0,0.0,51.0,-868.0,629.0,0.0,0.0
AD,LS,123.0,0.0,0.0,1.0,1010.0,1.0,15.0,1219.0,177.0,806.0,0.0,0.0
AD,LS,124.0,1.0,0.0,1.0,311.0,0.0,0.0,691.0,-33.0,311.0,-462.0,691.0
AD,LS,125.0,0.0,0.0,1.0,66.0,0.0,0.0,249.0,-460.0,346.0,0.0,0.0
AD,LS,126.0,0.0,0.0,1.0,426.0,0.0,0.0,711.0,8.0,354.0,0.0,0.0
AD,LS,127.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,280.0,591.0,0.0,0.0
AD,LS,128.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,732.0,1086.0,0.0,0.0
AD,LS,129.0,0.0,0.0,1.0,1480.0,1.0,15.0,580.0,-248.0,838.0,0.0,0.0
AD,LS,130.0,0.0,0.0,1.0,0.0,1.0,16.0,1106.0,-311.0,527.0,0.0,0.0
AD,LS,131.0,1.0,0.0,1.0,319.0,0.0,0.0,24.0,360.0,951.0,64.0,24.0
AD,LS,132.0,0.0,1.0,0.0,335.0,0.0,0.0,1820.0,1201.0,1728.0,0.0,0.0
AD,LS,133.0,1.0,0.0,1.0,246.0,0.0,0.0,325.0,-360.0,591.0,-777.0,325.0
AD,LS,134.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,-583.0,1145.0,0.0,0.0
AD,LS,135.0,1.0,0.0,1.0,395.0,0.0,0.0,1005.0,478.0,1069.0,-554.0,1005.0
AD,LS,136.0,0.0,0.0,1.0,0.0,1.0,16.0,1165.0,-523.0,622.0,0.0,0.0
AD,LS,137.0,1.0,0.0,1.0,246.0,0.0,0.0,965.0,-253.0,816.0,447.0,965.0
AD,LS,138.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,760.0,1382.0,0.0,0.0
AD,LS,139.0,1.0,0.0,1.0,256.0,0.0,0.0,710.0,-48.0,768.0,-566.0,710.0
AD,LS,140.0,0.0,0.0,1.0,1014.0,1.0,15.0,950.0,-881.0,501.0,0.0,0.0
AD,LS,141.0,1.0,0.0,1.0,254.0,0.0,0.0,760.0,38.0,806.0,267.0,760.0
AD,LS,142.0,0.0,0.0,1.0,144.0,0.0,0.0,111.0,-175.0,326.0,0.0,0.0
AD,LS,143.0,1.0,0.0,1.0,351.0,0.0,0.0,1179.0,-234.0,572.0,480.0,1179.0
AD,LS,144.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-108.0,218.0,0.0,0.0
AD,LS,145.0,0.0,1.0,0.0,260.0,0.0,0.0,1225.0,734.0,952.0,0.0,0.0
AD,LS,146.0,0.0,0.0,1.0,991.0,1.0,15.0,656.0,340.0,1292.0,0.0,0.0
AD,LS,147.0,0.0,0.0,1.0,0.0,1.0,16.0,609.0,121.0,1413.0,0.0,0.0
AD,LS,148.0,1.0,0.0,1.0,306.0,0.0,0.0,60.0,421.0,993.0,-841.0,60.0
AD,LS,149.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-623.0,790.0,0.0,0.0
AD,LS,150.0,0.0,0.0,1.0,0.0,1.0,16.0,1239.0,938.0,1728.0,0.0,0.0
AD,LS,151.0,1.0,0.0,-1.0,0.0,1.0,3.0,0.0,-11.0,982.0,-735.0,291.0
AD,LS,152.0,1.0,0.0,1.0,396.0,0.0,0.0,1159.0,329.0,1311.0,-746.0,1450.0
AD,LS,153.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-84.0,1644.0,0.0,0.0
AD,LS,154.0,0.0,0.0,1.0,0.0,1.0,16.0,619.0,-969.0,675.0,0.0,0.0
AD,LS,155.0,1.0,0.0,1.0,246.0,0.0,0.0,285.0,-90.0,1221.0,636.0,285.0
AD,LS,156.0,0.0,0.0,1.0,1935.0,1.0,15.0,970.0,-124.0,551.0,0.0,0.0
